캠페인ID,캠페인명,시작일,종료일,채널,캠페인유형,타깃세그먼트,노출수,클릭수,전환수,집행비용,매출기여,브랜드,담당자
MKT-2602-0408,02월_무신사_앱푸시_브랜딩_408,2026-02-15,2026-02-26,앱푸시,브랜딩,VIP,975005,13622,104,10223462,19755715,무신사,김지현
MKT-2602-1596,02월_29CM_카카오_리타겟팅_1596,2026-02-17,2026-02-28,카카오,리타겟팅,VIP,3325410,195449,12900,26915323,261818086,29CM,윤세영
MKT-2602-0078,02월_무신사_인스타그램_브랜딩_78,2026-02-16,2026-02-22,인스타그램,브랜딩,브랜드관심,1552794,13547,169,6246592,12749076,무신사,최유진
MKT-2602-0264,02월_29CM_네이버_브랜딩_264,2026-02-17,2026-02-23,네이버,브랜딩,브랜드관심,1641409,11005,161,14684205,29470287,29CM,최유진
MKT-2602-2477,02월_무신사_틱톡_CRM_2477,2026-02-14,2026-02-28,틱톡,CRM,MZ남성,3048073,181978,12821,9691064,76433672,무신사,최유진
MKT-2602-1141,02월_무신사_CRM_퍼포먼스_1141,2026-02-20,2026-02-27,CRM,퍼포먼스,신규유입,1972041,46913,1296,27674595,119344605,무신사,한도경
MKT-2602-1532,02월_무신사_카카오_리타겟팅_1532,2026-02-01,2026-02-10,카카오,리타겟팅,브랜드관심,1294239,47692,3997,10967692,121393200,무신사,박서연
MKT-2602-1042,02월_29CM_앱푸시_퍼포먼스_1042,2026-02-06,2026-02-16,앱푸시,퍼포먼스,브랜드관심,5443334,166319,3439,20692996,120220583,29CM,정하늘
MKT-2602-0006,02월_29CM_인스타그램_브랜딩_6,2026-02-21,2026-02-28,인스타그램,브랜딩,이탈방지,231368,2875,20,3027359,4756880,29CM,한도경
MKT-2602-0846,02월_무신사_네이버_퍼포먼스_846,2026-02-09,2026-02-23,네이버,퍼포먼스,2030여성,3092164,103700,3082,17730801,65927451,무신사,윤세영
MKT-2602-1019,02월_29CM_앱푸시_퍼포먼스_1019,2026-02-07,2026-02-11,앱푸시,퍼포먼스,브랜드관심,1807202,34845,1335,21119485,91966944,29CM,김지현
MKT-2602-0038,02월_무신사_인스타그램_브랜딩_38,2026-02-01,2026-02-06,인스타그램,브랜딩,이탈방지,2003313,21507,179,13282147,39210049,무신사,김지현
MKT-2602-1252,02월_무신사_인스타그램_리타겟팅_1252,2026-02-18,2026-02-25,인스타그램,리타겟팅,VIP,1779844,84807,5169,14903807,194110678,무신사,정하늘
MKT-2602-1931,02월_29CM_인스타그램_CRM_1931,2026-02-11,2026-02-14,인스타그램,CRM,VIP,1446002,109515,9876,17171456,140204644,29CM,송민아
MKT-2602-2287,02월_무신사_앱푸시_CRM_2287,2026-02-01,2026-02-09,앱푸시,CRM,VIP,1098909,105340,8749,13936777,119599656,무신사,송민아
MKT-2602-1580,02월_29CM_카카오_리타겟팅_1580,2026-02-03,2026-02-07,카카오,리타겟팅,2030여성,2100309,96411,8224,11932871,97353572,29CM,송민아
MKT-2602-1747,02월_무신사_CRM_리타겟팅_1747,2026-02-20,2026-02-28,CRM,리타겟팅,신규유입,8935216,511420,48584,29021408,386989151,무신사,송민아
MKT-2602-1729,02월_무신사_CRM_리타겟팅_1729,2026-02-15,2026-02-25,CRM,리타겟팅,브랜드관심,271985,14007,894,3872355,43997865,무신사,정하늘
MKT-2602-0508,02월_무신사_CRM_브랜딩_508,2026-02-03,2026-02-05,CRM,브랜딩,이탈방지,1984188,18162,93,24105181,66177816,무신사,이준혁
MKT-2602-0906,02월_29CM_카카오_퍼포먼스_906,2026-02-05,2026-02-08,카카오,퍼포먼스,신규유입,814927,23432,875,9978296,51447310,29CM,한도경
MKT-2602-1624,02월_무신사_앱푸시_리타겟팅_1624,2026-02-18,2026-02-28,앱푸시,리타겟팅,이탈방지,4465535,185893,12529,19712996,164294140,무신사,한도경
MKT-2602-1703,02월_29CM_CRM_리타겟팅_1703,2026-02-20,2026-02-27,CRM,리타겟팅,이탈방지,496460,20942,1185,6254266,74440057,29CM,이준혁
MKT-2602-0459,02월_무신사_CRM_브랜딩_459,2026-02-04,2026-02-13,CRM,브랜딩,신규유입,1740893,13708,204,24702711,56869150,무신사,정하늘
MKT-2602-0124,02월_29CM_유튜브_브랜딩_124,2026-02-01,2026-02-13,유튜브,브랜딩,브랜드관심,3499180,44514,405,21117740,61385797,29CM,김지현
MKT-2602-2295,02월_무신사_앱푸시_CRM_2295,2026-02-17,2026-02-27,앱푸시,CRM,MZ남성,4578236,206585,19013,16909787,102676120,무신사,최유진
MKT-2602-0580,02월_무신사_틱톡_브랜딩_580,2026-02-16,2026-02-25,틱톡,브랜딩,신규유입,1745026,23080,150,11928504,33179539,무신사,최유진
MKT-2602-2348,02월_무신사_CRM_CRM_2348,2026-02-02,2026-02-15,CRM,CRM,신규유입,1552939,117140,10933,9388605,60428273,무신사,윤세영
MKT-2602-1781,02월_무신사_틱톡_리타겟팅_1781,2026-02-06,2026-02-14,틱톡,리타겟팅,VIP,807027,41378,2531,8444249,99172827,무신사,이준혁
MKT-2602-0470,02월_29CM_CRM_브랜딩_470,2026-02-11,2026-02-20,CRM,브랜딩,이탈방지,2791637,30191,254,25398845,46284393,29CM,김지현
MKT-2602-2353,02월_29CM_CRM_CRM_2353,2026-02-02,2026-02-04,CRM,CRM,이탈방지,1774299,110729,19577,24561273,236095684,29CM,이준혁
MKT-2602-0839,02월_29CM_네이버_퍼포먼스_839,2026-02-08,2026-02-19,네이버,퍼포먼스,신규유입,2729296,110542,4749,28678037,120997639,29CM,김지현
MKT-2602-1356,02월_29CM_유튜브_리타겟팅_1356,2026-02-13,2026-02-18,유튜브,리타겟팅,MZ남성,1815605,98017,6293,19392499,156074975,29CM,김지현
MKT-2602-1872,02월_무신사_인스타그램_CRM_1872,2026-02-16,2026-02-28,인스타그램,CRM,브랜드관심,2059365,130527,13708,7821083,67850401,무신사,한도경
MKT-2602-0809,02월_29CM_네이버_퍼포먼스_809,2026-02-08,2026-02-20,네이버,퍼포먼스,이탈방지,324149,6522,193,2086941,11399169,29CM,이준혁
MKT-2602-1125,02월_29CM_CRM_퍼포먼스_1125,2026-02-05,2026-02-18,CRM,퍼포먼스,2030여성,1332232,40669,1092,17161723,74845757,29CM,정하늘
MKT-2602-0584,02월_29CM_틱톡_브랜딩_584,2026-02-08,2026-02-15,틱톡,브랜딩,2030여성,652292,11340,66,4919031,10298604,29CM,박서연
MKT-2602-1113,02월_무신사_CRM_퍼포먼스_1113,2026-02-04,2026-02-12,CRM,퍼포먼스,MZ남성,2118877,72215,3333,28524127,134392804,무신사,김지현
MKT-2602-0780,02월_무신사_유튜브_퍼포먼스_780,2026-02-08,2026-02-19,유튜브,퍼포먼스,VIP,965343,28555,667,12451040,47541466,무신사,송민아
MKT-2602-0012,02월_29CM_인스타그램_브랜딩_12,2026-02-14,2026-02-20,인스타그램,브랜딩,2030여성,250947,4052,28,2661829,5138838,29CM,정하늘
MKT-2602-0946,02월_29CM_카카오_퍼포먼스_946,2026-02-08,2026-02-11,카카오,퍼포먼스,2030여성,550565,19752,793,8246230,41661640,29CM,최유진
MKT-2602-2167,02월_무신사_카카오_CRM_2167,2026-02-14,2026-02-25,카카오,CRM,이탈방지,4851169,328352,22684,25487309,165655780,무신사,최유진
MKT-2602-0629,02월_29CM_인스타그램_퍼포먼스_629,2026-02-05,2026-02-07,인스타그램,퍼포먼스,이탈방지,1913283,47310,1014,14838846,68038960,29CM,윤세영
MKT-2602-0157,02월_29CM_유튜브_브랜딩_157,2026-02-07,2026-02-19,유튜브,브랜딩,MZ남성,342168,5142,60,5125985,14704266,29CM,정하늘
MKT-2602-1320,02월_29CM_인스타그램_리타겟팅_1320,2026-02-06,2026-02-09,인스타그램,리타겟팅,VIP,426430,19815,1082,3164249,45969336,29CM,윤세영
MKT-2602-0986,02월_무신사_앱푸시_퍼포먼스_986,2026-02-17,2026-02-22,앱푸시,퍼포먼스,이탈방지,1871278,32670,1058,14095697,76019509,무신사,최유진
MKT-2602-0529,02월_무신사_CRM_브랜딩_529,2026-02-03,2026-02-04,CRM,브랜딩,MZ남성,3333179,38826,321,27586291,62084676,무신사,최유진
MKT-2602-0552,02월_무신사_틱톡_브랜딩_552,2026-02-10,2026-02-13,틱톡,브랜딩,브랜드관심,561062,5268,58,6746517,16126618,무신사,한도경
MKT-2602-1851,02월_29CM_틱톡_리타겟팅_1851,2026-02-18,2026-02-19,틱톡,리타겟팅,VIP,910711,53919,4864,5268877,65296884,29CM,한도경
MKT-2602-0044,02월_무신사_인스타그램_브랜딩_44,2026-02-15,2026-02-23,인스타그램,브랜딩,2030여성,1839296,13764,78,24651270,69079259,무신사,이준혁
MKT-2602-1714,02월_무신사_CRM_리타겟팅_1714,2026-02-10,2026-02-20,CRM,리타겟팅,브랜드관심,1303925,61295,4549,13010206,187081521,무신사,이준혁
MKT-2602-0860,02월_무신사_네이버_퍼포먼스_860,2026-02-14,2026-02-26,네이버,퍼포먼스,이탈방지,467237,12721,468,5546101,22963564,무신사,정하늘
MKT-2602-0053,02월_무신사_인스타그램_브랜딩_53,2026-02-03,2026-02-16,인스타그램,브랜딩,VIP,1240154,11584,107,12855950,20063730,무신사,송민아
MKT-2602-0196,02월_무신사_네이버_브랜딩_196,2026-02-21,2026-02-25,네이버,브랜딩,신규유입,3044855,53017,435,26715706,55210043,무신사,송민아
MKT-2602-2490,02월_무신사_틱톡_CRM_2490,2026-02-13,2026-02-24,틱톡,CRM,2030여성,3522093,163469,19106,14964935,96648312,무신사,최유진
MKT-2602-0709,02월_29CM_인스타그램_퍼포먼스_709,2026-02-15,2026-02-17,인스타그램,퍼포먼스,2030여성,381946,10226,265,2696593,14703865,29CM,한도경
MKT-2602-1759,02월_29CM_CRM_리타겟팅_1759,2026-02-02,2026-02-05,CRM,리타겟팅,이탈방지,5431057,266114,16844,22010774,177320996,29CM,박서연
MKT-2602-2416,02월_29CM_틱톡_CRM_2416,2026-02-10,2026-02-14,틱톡,CRM,2030여성,386930,29655,4419,3499928,21165973,29CM,김지현
MKT-2602-0528,02월_29CM_CRM_브랜딩_528,2026-02-06,2026-02-07,CRM,브랜딩,MZ남성,1895147,24700,159,7762637,13563093,29CM,윤세영
MKT-2602-1049,02월_무신사_앱푸시_퍼포먼스_1049,2026-02-04,2026-02-11,앱푸시,퍼포먼스,이탈방지,292478,9681,408,4133361,18595887,무신사,이준혁
MKT-2602-2203,02월_29CM_카카오_CRM_2203,2026-02-03,2026-02-04,카카오,CRM,MZ남성,4160892,331140,49641,27844605,254008487,29CM,박서연
MKT-2602-1244,02월_무신사_인스타그램_리타겟팅_1244,2026-02-02,2026-02-14,인스타그램,리타겟팅,MZ남성,2091358,90383,8228,27911973,249900079,무신사,김지현
MKT-2602-0471,02월_29CM_CRM_브랜딩_471,2026-02-05,2026-02-12,CRM,브랜딩,이탈방지,5653900,32640,468,22283942,40932738,29CM,한도경
MKT-2602-2103,02월_29CM_네이버_CRM_2103,2026-02-15,2026-02-19,네이버,CRM,MZ남성,4053703,277731,40369,17587045,95267371,29CM,송민아
MKT-2602-0133,02월_무신사_유튜브_브랜딩_133,2026-02-15,2026-02-22,유튜브,브랜딩,MZ남성,1096287,14722,118,14864844,43202844,무신사,송민아
MKT-2602-0331,02월_무신사_카카오_브랜딩_331,2026-02-04,2026-02-12,카카오,브랜딩,2030여성,2110097,16461,142,10418964,17022960,무신사,송민아
MKT-2602-1489,02월_무신사_네이버_리타겟팅_1489,2026-02-12,2026-02-14,네이버,리타겟팅,MZ남성,4223955,134204,10274,14814049,204203702,무신사,박서연
MKT-2602-0076,02월_무신사_인스타그램_브랜딩_76,2026-02-17,2026-02-19,인스타그램,브랜딩,신규유입,331692,4680,30,4461414,8647043,무신사,송민아
MKT-2602-0080,02월_무신사_인스타그램_브랜딩_80,2026-02-01,2026-02-09,인스타그램,브랜딩,신규유입,71810,876,4,833823,1673862,무신사,이준혁
MKT-2602-0375,02월_무신사_앱푸시_브랜딩_375,2026-02-08,2026-02-17,앱푸시,브랜딩,이탈방지,979933,12079,69,10016515,19202387,무신사,박서연
MKT-2602-1360,02월_무신사_유튜브_리타겟팅_1360,2026-02-19,2026-02-28,유튜브,리타겟팅,MZ남성,985650,47797,4691,9640214,106906657,무신사,윤세영
MKT-2602-1448,02월_무신사_네이버_리타겟팅_1448,2026-02-01,2026-02-05,네이버,리타겟팅,이탈방지,1037013,65696,4417,12073373,146633736,무신사,윤세영
MKT-2602-1341,02월_무신사_유튜브_리타겟팅_1341,2026-02-12,2026-02-23,유튜브,리타겟팅,2030여성,2297845,130776,11706,13573186,154076281,무신사,박서연
MKT-2602-0644,02월_무신사_인스타그램_퍼포먼스_644,2026-02-05,2026-02-19,인스타그램,퍼포먼스,MZ남성,6249546,158566,3838,19444136,85737714,무신사,김지현
MKT-2602-0272,02월_무신사_카카오_브랜딩_272,2026-02-04,2026-02-11,카카오,브랜딩,신규유입,1359636,16510,136,17128489,45332071,무신사,한도경
MKT-2602-1337,02월_29CM_유튜브_리타겟팅_1337,2026-02-09,2026-02-18,유튜브,리타겟팅,2030여성,3403467,122555,8839,26650670,262204994,29CM,최유진
MKT-2602-1621,02월_무신사_앱푸시_리타겟팅_1621,2026-02-06,2026-02-16,앱푸시,리타겟팅,이탈방지,1876474,69898,5435,15384788,181225397,무신사,김지현
MKT-2602-0858,02월_29CM_네이버_퍼포먼스_858,2026-02-04,2026-02-08,네이버,퍼포먼스,VIP,1340488,36450,1704,7914639,45531941,29CM,박서연
MKT-2602-1761,02월_무신사_CRM_리타겟팅_1761,2026-02-05,2026-02-11,CRM,리타겟팅,VIP,3401622,118180,7090,20911498,305293320,무신사,송민아
MKT-2602-2008,02월_무신사_유튜브_CRM_2008,2026-02-07,2026-02-21,유튜브,CRM,VIP,1699092,89958,7836,18030200,109735537,무신사,송민아
MKT-2602-0657,02월_무신사_인스타그램_퍼포먼스_657,2026-02-18,2026-02-26,인스타그램,퍼포먼스,2030여성,908554,22977,692,9871927,59133406,무신사,정하늘
MKT-2602-1790,02월_29CM_틱톡_리타겟팅_1790,2026-02-03,2026-02-15,틱톡,리타겟팅,신규유입,2534333,129863,11219,21985345,196239759,29CM,정하늘
MKT-2602-0285,02월_무신사_카카오_브랜딩_285,2026-02-02,2026-02-05,카카오,브랜딩,이탈방지,1644092,22878,288,18971569,52534779,무신사,윤세영
MKT-2602-1038,02월_무신사_앱푸시_퍼포먼스_1038,2026-02-02,2026-02-10,앱푸시,퍼포먼스,브랜드관심,482634,12276,566,6445483,37694932,무신사,한도경
MKT-2602-1925,02월_29CM_인스타그램_CRM_1925,2026-02-17,2026-02-26,인스타그램,CRM,브랜드관심,534875,23945,3966,3461678,25259458,29CM,정하늘
MKT-2602-2457,02월_29CM_틱톡_CRM_2457,2026-02-20,2026-02-28,틱톡,CRM,신규유입,3890960,253147,45109,20082602,121945810,29CM,박서연
MKT-2602-0565,02월_무신사_틱톡_브랜딩_565,2026-02-05,2026-02-15,틱톡,브랜딩,MZ남성,2782345,27437,400,23528361,49469675,무신사,정하늘
MKT-2602-1209,02월_무신사_틱톡_퍼포먼스_1209,2026-02-08,2026-02-19,틱톡,퍼포먼스,이탈방지,575800,23635,800,5435305,20471371,무신사,한도경
MKT-2602-2255,02월_무신사_앱푸시_CRM_2255,2026-02-03,2026-02-11,앱푸시,CRM,이탈방지,1076680,73606,7064,12063290,69885095,무신사,송민아
MKT-2602-0093,02월_무신사_유튜브_브랜딩_93,2026-02-05,2026-02-14,유튜브,브랜딩,브랜드관심,2868660,42112,426,24362253,55879983,무신사,최유진
MKT-2602-1840,02월_29CM_틱톡_리타겟팅_1840,2026-02-21,2026-02-28,틱톡,리타겟팅,MZ남성,1445217,94454,4646,17637709,243270556,29CM,한도경
MKT-2602-0263,02월_29CM_네이버_브랜딩_263,2026-02-20,2026-02-28,네이버,브랜딩,VIP,1633444,20642,289,23133208,40765831,29CM,이준혁
MKT-2602-0027,02월_무신사_인스타그램_브랜딩_27,2026-02-21,2026-02-28,인스타그램,브랜딩,VIP,1231021,9396,80,15378201,37560401,무신사,박서연
MKT-2602-0548,02월_29CM_틱톡_브랜딩_548,2026-02-12,2026-02-23,틱톡,브랜딩,브랜드관심,4210597,35460,520,27218434,63348640,29CM,정하늘
MKT-2602-1934,02월_무신사_인스타그램_CRM_1934,2026-02-14,2026-02-22,인스타그램,CRM,2030여성,1625249,94254,7392,22760279,171255824,무신사,이준혁
MKT-2602-0011,02월_29CM_인스타그램_브랜딩_11,2026-02-19,2026-02-28,인스타그램,브랜딩,VIP,3333062,32080,237,18024459,47217778,29CM,한도경
MKT-2602-0754,02월_무신사_유튜브_퍼포먼스_754,2026-02-14,2026-02-26,유튜브,퍼포먼스,신규유입,1042001,32569,1081,12117856,46048065,무신사,박서연
MKT-2602-0612,02월_무신사_틱톡_브랜딩_612,2026-02-10,2026-02-20,틱톡,브랜딩,2030여성,1118987,6842,94,14920206,39778668,무신사,송민아
MKT-2602-1430,02월_무신사_네이버_리타겟팅_1430,2026-02-12,2026-02-15,네이버,리타겟팅,브랜드관심,1757732,56069,4140,20635565,267390069,무신사,김지현
MKT-2602-2232,02월_29CM_앱푸시_CRM_2232,2026-02-03,2026-02-14,앱푸시,CRM,이탈방지,880119,49360,7331,12439997,85899973,29CM,한도경
MKT-2602-1191,02월_29CM_틱톡_퍼포먼스_1191,2026-02-13,2026-02-16,틱톡,퍼포먼스,MZ남성,5535215,86100,1926,21078031,80998485,29CM,박서연
MKT-2602-1447,02월_무신사_네이버_리타겟팅_1447,2026-02-18,2026-02-24,네이버,리타겟팅,MZ남성,5059499,174458,17098,29541149,399340783,무신사,김지현
MKT-2602-1749,02월_29CM_CRM_리타겟팅_1749,2026-02-20,2026-02-28,CRM,리타겟팅,2030여성,1426868,78006,6354,18647961,276988809,29CM,박서연
MKT-2602-0941,02월_29CM_카카오_퍼포먼스_941,2026-02-06,2026-02-17,카카오,퍼포먼스,브랜드관심,1791862,49485,1014,24011505,87768141,29CM,이준혁
MKT-2602-1808,02월_무신사_틱톡_리타겟팅_1808,2026-02-11,2026-02-23,틱톡,리타겟팅,신규유입,2221569,85160,6383,17497582,253496627,무신사,윤세영
MKT-2602-0704,02월_무신사_인스타그램_퍼포먼스_704,2026-02-01,2026-02-07,인스타그램,퍼포먼스,2030여성,113321,3584,106,1427899,4580939,무신사,최유진
MKT-2602-0341,02월_무신사_카카오_브랜딩_341,2026-02-13,2026-02-15,카카오,브랜딩,2030여성,2898603,26659,190,24397691,69279929,무신사,김지현
MKT-2602-0831,02월_무신사_네이버_퍼포먼스_831,2026-02-06,2026-02-09,네이버,퍼포먼스,MZ남성,2133375,50693,1571,20807342,106050103,무신사,윤세영
MKT-2602-2150,02월_29CM_카카오_CRM_2150,2026-02-17,2026-02-28,카카오,CRM,VIP,1828908,76531,10931,26510391,224776769,29CM,윤세영
MKT-2602-2137,02월_무신사_네이버_CRM_2137,2026-02-01,2026-02-08,네이버,CRM,신규유입,717124,57990,6526,7588686,64752962,무신사,최유진
MKT-2602-1933,02월_무신사_인스타그램_CRM_1933,2026-02-13,2026-02-23,인스타그램,CRM,MZ남성,1328028,84881,10089,19633176,101172260,무신사,윤세영
MKT-2602-0162,02월_무신사_유튜브_브랜딩_162,2026-02-08,2026-02-15,유튜브,브랜딩,MZ남성,3284763,50400,500,25753944,51227666,무신사,김지현
MKT-2602-0454,02월_무신사_CRM_브랜딩_454,2026-02-18,2026-02-22,CRM,브랜딩,브랜드관심,1939894,12453,184,24823968,63239378,무신사,송민아
MKT-2602-0702,02월_무신사_인스타그램_퍼포먼스_702,2026-02-16,2026-02-18,인스타그램,퍼포먼스,신규유입,2583491,56898,2242,13969680,45327493,무신사,박서연
MKT-2602-0915,02월_무신사_카카오_퍼포먼스_915,2026-02-10,2026-02-16,카카오,퍼포먼스,신규유입,1926389,59403,2033,20274306,114239695,무신사,최유진
MKT-2602-1911,02월_무신사_인스타그램_CRM_1911,2026-02-01,2026-02-05,인스타그램,CRM,2030여성,3207196,284257,17650,19715195,164402011,무신사,한도경
MKT-2602-2095,02월_29CM_네이버_CRM_2095,2026-02-05,2026-02-16,네이버,CRM,2030여성,1755635,117746,11656,14551690,85363370,29CM,정하늘
MKT-2602-0571,02월_무신사_틱톡_브랜딩_571,2026-02-12,2026-02-24,틱톡,브랜딩,2030여성,3260784,22017,227,25285998,42710122,무신사,송민아
MKT-2602-2289,02월_29CM_앱푸시_CRM_2289,2026-02-19,2026-02-25,앱푸시,CRM,신규유입,1548149,92846,10724,17887958,153289484,29CM,김지현
MKT-2602-1036,02월_무신사_앱푸시_퍼포먼스_1036,2026-02-13,2026-02-22,앱푸시,퍼포먼스,MZ남성,292663,9156,275,3225093,19055390,무신사,김지현
MKT-2602-0681,02월_29CM_인스타그램_퍼포먼스_681,2026-02-21,2026-02-26,인스타그램,퍼포먼스,신규유입,1068208,38988,1360,5888577,23351996,29CM,윤세영
