캠페인ID,캠페인명,시작일,종료일,채널,캠페인유형,타깃세그먼트,노출수,클릭수,전환수,집행비용,매출기여,브랜드,담당자
MKT-2601-1484,01월_29CM_CRM_CRM_1484,2026-01-02,2026-01-03,CRM,CRM,브랜드관심,4805818,352677,59083,21007026,152476361,29CM,박서연
MKT-2601-0413,01월_29CM_인스타그램_퍼포먼스_413,2026-01-02,2026-01-05,인스타그램,퍼포먼스,브랜드관심,910131,19959,691,10954597,44992914,29CM,최유진
MKT-2601-0686,01월_무신사_CRM_퍼포먼스_686,2026-01-04,2026-01-12,CRM,퍼포먼스,브랜드관심,8155423,317737,13042,25373538,89704177,무신사,송민아
MKT-2601-0403,01월_무신사_인스타그램_퍼포먼스_403,2026-01-23,2026-01-31,인스타그램,퍼포먼스,신규유입,1595995,40981,992,13674015,79769448,무신사,김지현
MKT-2601-0762,01월_무신사_틱톡_퍼포먼스_762,2026-01-09,2026-01-10,틱톡,퍼포먼스,VIP,1098229,34260,1555,16012903,50703560,무신사,박서연
MKT-2601-0239,01월_무신사_앱푸시_브랜딩_239,2026-01-04,2026-01-14,앱푸시,브랜딩,브랜드관심,1474451,12576,88,14600535,22723653,무신사,박서연
MKT-2601-0069,01월_무신사_유튜브_브랜딩_69,2026-01-04,2026-01-17,유튜브,브랜딩,이탈방지,537929,6037,72,5100498,10010555,무신사,이준혁
MKT-2601-0848,01월_무신사_유튜브_리타겟팅_848,2026-01-19,2026-01-27,유튜브,리타겟팅,MZ남성,615237,33391,3105,3662412,44163613,무신사,김지현
MKT-2601-1195,01월_무신사_인스타그램_CRM_1195,2026-01-20,2026-01-29,인스타그램,CRM,VIP,1044473,77001,5137,12460107,92616220,무신사,김지현
MKT-2601-0007,01월_무신사_인스타그램_브랜딩_7,2026-01-24,2026-01-31,인스타그램,브랜딩,이탈방지,505569,4431,63,4505028,7632768,무신사,윤세영
MKT-2601-0121,01월_29CM_네이버_브랜딩_121,2026-01-03,2026-01-04,네이버,브랜딩,신규유입,1761699,14808,119,18073982,37372536,29CM,정하늘
MKT-2601-0259,01월_29CM_앱푸시_브랜딩_259,2026-01-15,2026-01-25,앱푸시,브랜딩,MZ남성,1420222,8996,68,7496829,19820246,29CM,이준혁
MKT-2601-0426,01월_무신사_인스타그램_퍼포먼스_426,2026-01-09,2026-01-12,인스타그램,퍼포먼스,신규유입,2263283,62536,2120,26006314,89740982,무신사,한도경
MKT-2601-1010,01월_29CM_앱푸시_리타겟팅_1010,2026-01-04,2026-01-16,앱푸시,리타겟팅,VIP,50102,2656,158,420123,4851717,29CM,윤세영
MKT-2601-1245,01월_무신사_유튜브_CRM_1245,2026-01-08,2026-01-21,유튜브,CRM,VIP,1382291,83583,5512,9131617,76665316,무신사,한도경
MKT-2601-0547,01월_29CM_네이버_퍼포먼스_547,2026-01-16,2026-01-26,네이버,퍼포먼스,이탈방지,1143730,24047,806,15691389,49121327,29CM,최유진
MKT-2601-1342,01월_29CM_카카오_CRM_1342,2026-01-07,2026-01-21,카카오,CRM,브랜드관심,1208131,94612,16875,10506397,102787075,29CM,최유진
MKT-2601-0401,01월_29CM_인스타그램_퍼포먼스_401,2026-01-11,2026-01-13,인스타그램,퍼포먼스,2030여성,3648349,109596,4345,19688777,64322778,29CM,윤세영
MKT-2601-1402,01월_무신사_앱푸시_CRM_1402,2026-01-22,2026-01-25,앱푸시,CRM,신규유입,75814,4478,361,1017075,6352611,무신사,이준혁
MKT-2601-0746,01월_29CM_틱톡_퍼포먼스_746,2026-01-15,2026-01-17,틱톡,퍼포먼스,브랜드관심,2119633,59934,1212,26823531,137860019,29CM,윤세영
MKT-2601-0614,01월_무신사_앱푸시_퍼포먼스_614,2026-01-17,2026-01-29,앱푸시,퍼포먼스,신규유입,488021,13866,545,2772000,9791902,무신사,윤세영
MKT-2601-1247,01월_무신사_유튜브_CRM_1247,2026-01-13,2026-01-21,유튜브,CRM,VIP,135391,10012,937,2004274,19995926,무신사,정하늘
MKT-2601-0431,01월_무신사_인스타그램_퍼포먼스_431,2026-01-09,2026-01-22,인스타그램,퍼포먼스,브랜드관심,403843,12681,388,4660696,25013291,무신사,한도경
MKT-2601-0598,01월_무신사_카카오_퍼포먼스_598,2026-01-19,2026-01-24,카카오,퍼포먼스,이탈방지,923812,19649,657,11924853,58128485,무신사,김지현
MKT-2601-0789,01월_29CM_인스타그램_리타겟팅_789,2026-01-24,2026-01-27,인스타그램,리타겟팅,VIP,556207,21218,1615,1858633,19028357,29CM,박서연
MKT-2601-1279,01월_29CM_유튜브_CRM_1279,2026-01-11,2026-01-16,유튜브,CRM,브랜드관심,569542,46138,7569,5977324,35964890,29CM,이준혁
MKT-2601-0037,01월_무신사_인스타그램_브랜딩_37,2026-01-06,2026-01-18,인스타그램,브랜딩,VIP,362857,3884,42,3315811,8321357,무신사,한도경
MKT-2601-1379,01월_무신사_카카오_CRM_1379,2026-01-12,2026-01-22,카카오,CRM,2030여성,1718480,121558,11023,22952189,115555877,무신사,김지현
MKT-2601-1543,01월_무신사_틱톡_CRM_1543,2026-01-09,2026-01-14,틱톡,CRM,브랜드관심,1024373,69587,6723,13845255,136959695,무신사,김지현
MKT-2601-1515,01월_무신사_틱톡_CRM_1515,2026-01-06,2026-01-10,틱톡,CRM,브랜드관심,4779642,313353,24510,19171639,117316779,무신사,최유진
MKT-2601-0697,01월_무신사_CRM_퍼포먼스_697,2026-01-01,2026-01-09,CRM,퍼포먼스,이탈방지,3407689,85037,2629,25164963,147738962,무신사,윤세영
MKT-2601-0169,01월_무신사_카카오_브랜딩_169,2026-01-13,2026-01-18,카카오,브랜딩,2030여성,384144,3806,44,5696394,11939363,무신사,박서연
MKT-2601-0220,01월_무신사_앱푸시_브랜딩_220,2026-01-20,2026-01-28,앱푸시,브랜딩,2030여성,1389515,17222,252,12398601,32996967,무신사,김지현
MKT-2601-0028,01월_무신사_인스타그램_브랜딩_28,2026-01-09,2026-01-19,인스타그램,브랜딩,MZ남성,349670,4535,48,2691502,4172037,무신사,정하늘
MKT-2601-1065,01월_무신사_CRM_리타겟팅_1065,2026-01-22,2026-01-31,CRM,리타겟팅,이탈방지,748607,31484,1848,9326888,86279208,무신사,김지현
MKT-2601-0862,01월_29CM_유튜브_리타겟팅_862,2026-01-24,2026-01-29,유튜브,리타겟팅,VIP,523498,34597,2058,7770746,107981469,29CM,윤세영
MKT-2601-0153,01월_무신사_네이버_브랜딩_153,2026-01-01,2026-01-06,네이버,브랜딩,신규유입,333695,4003,50,3130200,7948522,무신사,이준혁
MKT-2601-1505,01월_무신사_CRM_CRM_1505,2026-01-14,2026-01-22,CRM,CRM,VIP,2036178,113670,13309,14906500,138140416,무신사,박서연
MKT-2601-1168,01월_무신사_틱톡_리타겟팅_1168,2026-01-16,2026-01-25,틱톡,리타겟팅,MZ남성,4010025,127185,9039,17121688,159823357,무신사,윤세영
MKT-2601-0052,01월_29CM_인스타그램_브랜딩_52,2026-01-02,2026-01-12,인스타그램,브랜딩,신규유입,4746429,55330,798,29343553,80409129,29CM,박서연
MKT-2601-0815,01월_29CM_인스타그램_리타겟팅_815,2026-01-02,2026-01-16,인스타그램,리타겟팅,신규유입,3453104,169967,13488,11764731,104833888,29CM,김지현
MKT-2601-0418,01월_무신사_인스타그램_퍼포먼스_418,2026-01-18,2026-01-20,인스타그램,퍼포먼스,이탈방지,294360,8322,240,2259393,11409988,무신사,최유진
MKT-2601-1300,01월_29CM_네이버_CRM_1300,2026-01-23,2026-01-31,네이버,CRM,MZ남성,1417840,100458,9520,19803261,140050446,29CM,김지현
MKT-2601-1111,01월_무신사_CRM_리타겟팅_1111,2026-01-11,2026-01-15,CRM,리타겟팅,2030여성,5151012,233677,20077,25560479,300934126,무신사,김지현
MKT-2601-0620,01월_무신사_앱푸시_퍼포먼스_620,2026-01-07,2026-01-18,앱푸시,퍼포먼스,신규유입,2589357,78065,3322,22359118,113700421,무신사,박서연
MKT-2601-1176,01월_무신사_인스타그램_CRM_1176,2026-01-06,2026-01-08,인스타그램,CRM,신규유입,5643262,408738,45326,19160941,141074736,무신사,이준혁
MKT-2601-0755,01월_29CM_틱톡_퍼포먼스_755,2026-01-17,2026-01-28,틱톡,퍼포먼스,이탈방지,7423230,160989,6589,26760852,111340453,29CM,윤세영
MKT-2601-1465,01월_29CM_CRM_CRM_1465,2026-01-08,2026-01-13,CRM,CRM,VIP,1735269,122609,20219,23836724,176207691,29CM,이준혁
MKT-2601-0264,01월_무신사_앱푸시_브랜딩_264,2026-01-24,2026-01-31,앱푸시,브랜딩,VIP,304485,4978,54,3889279,6432735,무신사,이준혁
MKT-2601-1166,01월_무신사_틱톡_리타겟팅_1166,2026-01-02,2026-01-14,틱톡,리타겟팅,신규유입,3754836,180099,12065,20385073,168351546,무신사,최유진
MKT-2601-0650,01월_29CM_앱푸시_퍼포먼스_650,2026-01-07,2026-01-11,앱푸시,퍼포먼스,2030여성,2978925,50405,1849,18040138,89588804,29CM,김지현
MKT-2601-1417,01월_무신사_앱푸시_CRM_1417,2026-01-11,2026-01-21,앱푸시,CRM,MZ남성,3142153,237278,18749,26085844,244028908,무신사,이준혁
MKT-2601-1318,01월_무신사_네이버_CRM_1318,2026-01-22,2026-01-31,네이버,CRM,MZ남성,745408,45014,4332,10009918,75996911,무신사,박서연
MKT-2601-1445,01월_29CM_앱푸시_CRM_1445,2026-01-15,2026-01-25,앱푸시,CRM,MZ남성,557814,22390,2396,7732016,63477480,29CM,김지현
MKT-2601-0135,01월_무신사_네이버_브랜딩_135,2026-01-06,2026-01-17,네이버,브랜딩,VIP,213544,2524,27,2007286,3357139,무신사,정하늘
MKT-2601-0600,01월_무신사_카카오_퍼포먼스_600,2026-01-02,2026-01-13,카카오,퍼포먼스,2030여성,651420,21990,1031,6047173,33335593,무신사,정하늘
MKT-2601-1391,01월_29CM_카카오_CRM_1391,2026-01-03,2026-01-12,카카오,CRM,브랜드관심,922867,56680,8717,4559741,29657730,29CM,송민아
MKT-2601-1527,01월_무신사_틱톡_CRM_1527,2026-01-09,2026-01-22,틱톡,CRM,MZ남성,1361417,108465,11348,6517938,43900346,무신사,최유진
MKT-2601-0137,01월_29CM_네이버_브랜딩_137,2026-01-09,2026-01-13,네이버,브랜딩,VIP,2079978,25080,244,15505112,36980671,29CM,김지현
MKT-2601-1480,01월_무신사_CRM_CRM_1480,2026-01-12,2026-01-16,CRM,CRM,2030여성,2660338,201833,14373,14368007,72335463,무신사,윤세영
MKT-2601-0097,01월_무신사_유튜브_브랜딩_97,2026-01-15,2026-01-16,유튜브,브랜딩,이탈방지,503634,6203,85,7437026,20948872,무신사,최유진
MKT-2601-1553,01월_무신사_틱톡_CRM_1553,2026-01-16,2026-01-23,틱톡,CRM,2030여성,3244144,170255,16032,15128721,123236303,무신사,이준혁
MKT-2601-1273,01월_29CM_유튜브_CRM_1273,2026-01-01,2026-01-11,유튜브,CRM,VIP,430227,18416,1928,6163027,55192378,29CM,윤세영
MKT-2601-0777,01월_무신사_틱톡_퍼포먼스_777,2026-01-16,2026-01-26,틱톡,퍼포먼스,브랜드관심,673045,18014,601,5534386,30073616,무신사,한도경
MKT-2601-1222,01월_29CM_인스타그램_CRM_1222,2026-01-06,2026-01-11,인스타그램,CRM,MZ남성,3197707,238129,34629,16909035,132818366,29CM,윤세영
MKT-2601-1409,01월_29CM_앱푸시_CRM_1409,2026-01-12,2026-01-23,앱푸시,CRM,2030여성,2303010,145077,25320,11428421,95151401,29CM,이준혁
MKT-2601-1220,01월_29CM_인스타그램_CRM_1220,2026-01-07,2026-01-16,인스타그램,CRM,신규유입,464190,30334,4764,5246255,36006581,29CM,한도경
MKT-2601-0971,01월_무신사_카카오_리타겟팅_971,2026-01-14,2026-01-24,카카오,리타겟팅,이탈방지,282996,10257,758,2579650,21469310,무신사,박서연
MKT-2601-0168,01월_무신사_카카오_브랜딩_168,2026-01-04,2026-01-07,카카오,브랜딩,VIP,875580,15025,182,12100221,25971777,무신사,김지현
MKT-2601-1184,01월_무신사_인스타그램_CRM_1184,2026-01-20,2026-01-27,인스타그램,CRM,2030여성,1848412,143116,12840,14483799,137196569,무신사,김지현
MKT-2601-0267,01월_29CM_앱푸시_브랜딩_267,2026-01-06,2026-01-20,앱푸시,브랜딩,VIP,301623,1967,22,4126315,9321895,29CM,정하늘
MKT-2601-1277,01월_29CM_유튜브_CRM_1277,2026-01-19,2026-01-30,유튜브,CRM,2030여성,624783,28305,4764,7268835,50265101,29CM,송민아
MKT-2601-1325,01월_29CM_네이버_CRM_1325,2026-01-03,2026-01-12,네이버,CRM,신규유입,5760693,326527,49490,25632269,225219816,29CM,이준혁
MKT-2601-1343,01월_29CM_카카오_CRM_1343,2026-01-01,2026-01-10,카카오,CRM,브랜드관심,189923,9558,1663,2276074,20973011,29CM,김지현
MKT-2601-1294,01월_무신사_네이버_CRM_1294,2026-01-17,2026-01-27,네이버,CRM,2030여성,1822775,88293,5195,9045050,75712047,무신사,김지현
MKT-2601-1269,01월_무신사_유튜브_CRM_1269,2026-01-01,2026-01-07,유튜브,CRM,신규유입,6080892,396388,38243,29728364,236165219,무신사,한도경
MKT-2601-0681,01월_29CM_CRM_퍼포먼스_681,2026-01-18,2026-01-30,CRM,퍼포먼스,브랜드관심,3864554,131408,5954,22880675,131124019,29CM,윤세영
MKT-2601-1177,01월_29CM_인스타그램_CRM_1177,2026-01-20,2026-01-22,인스타그램,CRM,신규유입,5575159,258573,32264,23736591,192161637,29CM,정하늘
MKT-2601-1544,01월_29CM_틱톡_CRM_1544,2026-01-03,2026-01-12,틱톡,CRM,2030여성,1436089,110751,17526,16220357,86165520,29CM,윤세영
MKT-2601-0705,01월_무신사_CRM_퍼포먼스_705,2026-01-01,2026-01-03,CRM,퍼포먼스,MZ남성,1421952,33920,1304,14211429,65454036,무신사,정하늘
MKT-2601-0246,01월_무신사_앱푸시_브랜딩_246,2026-01-05,2026-01-16,앱푸시,브랜딩,브랜드관심,1940392,14507,206,10627044,17159882,무신사,윤세영
MKT-2601-0221,01월_29CM_앱푸시_브랜딩_221,2026-01-23,2026-01-25,앱푸시,브랜딩,이탈방지,3195046,42344,247,23505967,48601782,29CM,최유진
MKT-2601-0210,01월_29CM_카카오_브랜딩_210,2026-01-13,2026-01-21,카카오,브랜딩,2030여성,2393304,17732,230,12356005,22011419,29CM,최유진
MKT-2601-0381,01월_무신사_틱톡_브랜딩_381,2026-01-24,2026-01-31,틱톡,브랜딩,신규유입,113081,1256,5,1426542,2722603,무신사,박서연
MKT-2601-1548,01월_29CM_틱톡_CRM_1548,2026-01-23,2026-01-31,틱톡,CRM,2030여성,2197593,142563,19749,21307060,154623119,29CM,정하늘
MKT-2601-0537,01월_29CM_네이버_퍼포먼스_537,2026-01-02,2026-01-11,네이버,퍼포먼스,VIP,1365513,25633,1240,15421793,50070474,29CM,박서연
MKT-2601-1011,01월_무신사_앱푸시_리타겟팅_1011,2026-01-15,2026-01-22,앱푸시,리타겟팅,브랜드관심,2440916,131746,9442,21475951,245185095,무신사,박서연
MKT-2601-0733,01월_무신사_틱톡_퍼포먼스_733,2026-01-15,2026-01-28,틱톡,퍼포먼스,이탈방지,1135730,24737,617,9484272,31487329,무신사,윤세영
MKT-2601-0002,01월_29CM_인스타그램_브랜딩_2,2026-01-01,2026-01-15,인스타그램,브랜딩,2030여성,158791,1004,6,1112517,1979005,29CM,한도경
MKT-2601-0853,01월_무신사_유튜브_리타겟팅_853,2026-01-21,2026-01-22,유튜브,리타겟팅,VIP,2617410,81440,8139,24293340,275566570,무신사,이준혁
MKT-2601-0493,01월_무신사_유튜브_퍼포먼스_493,2026-01-09,2026-01-14,유튜브,퍼포먼스,VIP,2298964,75131,3628,27317125,98619118,무신사,이준혁
MKT-2601-0433,01월_29CM_인스타그램_퍼포먼스_433,2026-01-07,2026-01-13,인스타그램,퍼포먼스,신규유입,1043992,23311,1017,15526280,85850841,29CM,한도경
MKT-2601-0562,01월_29CM_카카오_퍼포먼스_562,2026-01-17,2026-01-23,카카오,퍼포먼스,2030여성,2649951,97821,2363,8090757,24565258,29CM,윤세영
MKT-2601-0243,01월_무신사_앱푸시_브랜딩_243,2026-01-04,2026-01-12,앱푸시,브랜딩,신규유입,1299812,11246,101,6043270,13235577,무신사,윤세영
MKT-2601-0411,01월_무신사_인스타그램_퍼포먼스_411,2026-01-02,2026-01-11,인스타그램,퍼포먼스,VIP,898618,19284,775,6828720,22357441,무신사,김지현
MKT-2601-0163,01월_무신사_네이버_브랜딩_163,2026-01-11,2026-01-20,네이버,브랜딩,VIP,1456174,11079,69,17589985,37958465,무신사,정하늘
MKT-2601-0035,01월_29CM_인스타그램_브랜딩_35,2026-01-14,2026-01-20,인스타그램,브랜딩,MZ남성,414995,5390,43,3448620,7497437,29CM,최유진
MKT-2601-1067,01월_무신사_CRM_리타겟팅_1067,2026-01-08,2026-01-17,CRM,리타겟팅,2030여성,4235349,178793,13745,24567577,234139291,무신사,이준혁
MKT-2601-0861,01월_무신사_유튜브_리타겟팅_861,2026-01-08,2026-01-19,유튜브,리타겟팅,신규유입,2749474,131987,9598,18518900,154906605,무신사,이준혁
MKT-2601-0554,01월_무신사_네이버_퍼포먼스_554,2026-01-03,2026-01-17,네이버,퍼포먼스,브랜드관심,1407497,58450,2070,19279675,82164834,무신사,최유진
MKT-2601-1428,01월_29CM_앱푸시_CRM_1428,2026-01-11,2026-01-16,앱푸시,CRM,2030여성,931200,84548,14056,5659501,54693521,29CM,김지현
MKT-2601-1398,01월_무신사_앱푸시_CRM_1398,2026-01-19,2026-01-31,앱푸시,CRM,VIP,4785971,324376,34664,22339793,117352870,무신사,송민아
MKT-2601-0670,01월_무신사_CRM_퍼포먼스_670,2026-01-14,2026-01-18,CRM,퍼포먼스,브랜드관심,277759,8938,296,1712191,7992156,무신사,한도경
MKT-2601-0013,01월_무신사_인스타그램_브랜딩_13,2026-01-15,2026-01-17,인스타그램,브랜딩,신규유입,2603306,32612,387,27375314,45730673,무신사,한도경
MKT-2601-0064,01월_무신사_유튜브_브랜딩_64,2026-01-09,2026-01-15,유튜브,브랜딩,브랜드관심,1822784,20737,293,20435393,41332234,무신사,김지현
MKT-2601-0636,01월_29CM_앱푸시_퍼포먼스_636,2026-01-24,2026-01-25,앱푸시,퍼포먼스,브랜드관심,1210278,47665,1319,16212486,77388898,29CM,박서연
MKT-2601-0079,01월_무신사_유튜브_브랜딩_79,2026-01-23,2026-01-31,유튜브,브랜딩,2030여성,1098417,10183,104,15526832,28602427,무신사,송민아
MKT-2601-0487,01월_무신사_유튜브_퍼포먼스_487,2026-01-19,2026-01-28,유튜브,퍼포먼스,VIP,859186,21969,944,8829965,34070821,무신사,정하늘
MKT-2601-0071,01월_무신사_유튜브_브랜딩_71,2026-01-13,2026-01-19,유튜브,브랜딩,VIP,3222636,38150,207,28658447,45691830,무신사,송민아
MKT-2601-1051,01월_29CM_앱푸시_리타겟팅_1051,2026-01-17,2026-01-28,앱푸시,리타겟팅,VIP,533784,30514,1917,2623847,36888957,29CM,이준혁
MKT-2601-1539,01월_29CM_틱톡_CRM_1539,2026-01-09,2026-01-20,틱톡,CRM,브랜드관심,1485112,69109,11310,15994524,143761603,29CM,한도경
MKT-2601-1287,01월_29CM_네이버_CRM_1287,2026-01-15,2026-01-16,네이버,CRM,이탈방지,3802904,239692,36076,16260245,98821035,29CM,이준혁
MKT-2601-0125,01월_무신사_네이버_브랜딩_125,2026-01-09,2026-01-23,네이버,브랜딩,VIP,833598,10144,63,8980600,13787707,무신사,최유진
MKT-2601-1145,01월_29CM_틱톡_리타겟팅_1145,2026-01-12,2026-01-14,틱톡,리타겟팅,2030여성,4368107,176587,13759,17945793,198236886,29CM,정하늘
MKT-2601-0891,01월_29CM_유튜브_리타겟팅_891,2026-01-21,2026-01-23,유튜브,리타겟팅,브랜드관심,2061637,107792,9646,22037271,273904659,29CM,김지현
MKT-2601-0162,01월_29CM_네이버_브랜딩_162,2026-01-01,2026-01-09,네이버,브랜딩,2030여성,1957781,25135,276,14357084,38762476,29CM,윤세영
MKT-2601-0873,01월_무신사_유튜브_리타겟팅_873,2026-01-16,2026-01-18,유튜브,리타겟팅,VIP,1781756,62461,4937,14398688,212640299,무신사,송민아
MKT-2601-1004,01월_29CM_앱푸시_리타겟팅_1004,2026-01-16,2026-01-29,앱푸시,리타겟팅,2030여성,1603986,88927,4734,18285016,251125969,29CM,송민아
MKT-2601-0611,01월_29CM_앱푸시_퍼포먼스_611,2026-01-14,2026-01-25,앱푸시,퍼포먼스,MZ남성,5792695,99924,3559,20751566,121289519,29CM,박서연
MKT-2601-0716,01월_무신사_CRM_퍼포먼스_716,2026-01-07,2026-01-08,CRM,퍼포먼스,신규유입,1499632,31588,1510,19783714,93169993,무신사,정하늘
MKT-2601-1274,01월_무신사_유튜브_CRM_1274,2026-01-11,2026-01-25,유튜브,CRM,이탈방지,1495835,105937,8177,20996068,145645694,무신사,송민아
MKT-2601-0753,01월_무신사_틱톡_퍼포먼스_753,2026-01-22,2026-01-31,틱톡,퍼포먼스,신규유입,1113301,25450,1049,16652072,70553280,무신사,정하늘
MKT-2601-1388,01월_무신사_카카오_CRM_1388,2026-01-18,2026-01-26,카카오,CRM,브랜드관심,234087,15835,1158,1122460,8896542,무신사,김지현
