주문번호,주문일,주문시간,채널,카테고리,상품명,SKU,수량,단가,합계,배송지역,주문상태
MS-260328-0579,2026-03-28,20:39,무신사,섬유향수,선 드라이 코튼 섬유향수,LB-FF-009,1,15000,15000,서울,반품완료
LB-260328-0273,2026-03-28,20:43,자사몰,향수,그린 사운즈 오 드 퍼퓸,LB-EDP-003,1,59000,59000,부산,배송완료
MS-260328-0584,2026-03-28,20:55,무신사,향수,티 슬로우 오 드 퍼퓸,LB-EDP-008,2,52200,104400,경기,교환완료
LB-260328-0278,2026-03-28,20:59,자사몰,디퓨저,포레스트 던 디퓨저,LB-DF-001,1,21000,21000,경기,교환완료
OY-260328-0387,2026-03-28,21:03,올리브영,핸드크림,바질 인스파이어 핸드크림,LB-HC-001,2,16000,32000,경기,배송완료
OY-260328-0378,2026-03-28,21:15,올리브영,섬유향수,칠 섬유향수,LB-FF-003,1,15800,15800,대전,배송완료
KK-260328-0451,2026-03-28,21:25,카카오선물하기,선물세트,룸스프레이&디퓨저 세트,LB-SET-005,1,45000,45000,서울,배송완료
CM-260328-0193,2026-03-28,21:52,29CM,디퓨저,탠저린 블랙 디퓨저,LB-DF-002,2,20300,40600,제주,배송완료
MS-260328-0585,2026-03-28,21:55,무신사,핸드크림,플라워 소사이어티 핸드크림,LB-HC-003,1,15200,15200,강원,배송완료
KK-260328-0456,2026-03-28,21:59,카카오선물하기,선물세트,섬유향수&핸드크림 세트,LB-SET-002,1,31800,31800,서울,배송중
KK-260328-0461,2026-03-28,22:27,카카오선물하기,선물세트,섬유향수&디퓨저 세트,LB-SET-004,1,36800,36800,부산,교환완료
MS-260328-0586,2026-03-28,23:09,무신사,섬유향수,선 드라이 코튼 섬유향수,LB-FF-009,1,15000,15000,대구,배송중
OY-260328-0389,2026-03-28,23:29,올리브영,룸스프레이,포레스트 던 룸스프레이,LB-RS-003,1,24000,24000,서울,배송완료
OY-260329-0394,2026-03-29,00:29,올리브영,핸드크림,티 슬로우 핸드크림,LB-HC-002,1,16000,16000,서울,배송완료
LB-260329-0285,2026-03-29,02:13,자사몰,향수,클라우드 사이 오 드 퍼퓸,LB-EDP-002,1,55000,55000,대구,배송완료
OY-260329-0397,2026-03-29,04:46,올리브영,룸스프레이,스틸 웨이브 룸스프레이,LB-RS-001,1,24000,24000,전북,배송완료
OY-260329-0404,2026-03-29,05:27,올리브영,룸스프레이,소호 유자 룸스프레이,LB-RS-002,1,24000,24000,경기,배송완료
KK-260329-0463,2026-03-29,05:52,카카오선물하기,선물세트,섬유향수&디퓨저 세트,LB-SET-004,1,36800,36800,경기,배송완료
KK-260329-0471,2026-03-29,05:58,카카오선물하기,향수,플라워 소사이어티 오 드 퍼퓸,LB-EDP-007,2,59000,118000,충북,배송완료
KK-260329-0469,2026-03-29,07:03,카카오선물하기,섬유향수,헤베 섬유향수,LB-FF-004,1,15800,15800,서울,배송중
KK-260329-0486,2026-03-29,07:10,카카오선물하기,선물세트,섬유향수 듀오 세트,LB-SET-001,1,31600,31600,광주,반품완료
CM-260329-0198,2026-03-29,07:16,29CM,디퓨저,포레스트 던 디퓨저,LB-DF-001,1,20300,20300,광주,배송완료
KK-260329-0472,2026-03-29,07:37,카카오선물하기,디퓨저,포레스트 던 디퓨저,LB-DF-001,1,21000,21000,서울,배송완료
MS-260329-0611,2026-03-29,07:37,무신사,섬유향수,선 드라이 코튼 섬유향수,LB-FF-009,1,15000,15000,서울,배송완료
OY-260329-0391,2026-03-29,07:50,올리브영,디퓨저,타이니데스크 콜라보 디퓨저,LB-DF-005,1,37000,37000,서울,배송완료
KK-260329-0487,2026-03-29,07:52,카카오선물하기,선물세트,아로마 오일 롤온&괄사 세트,LB-SET-003,1,34000,34000,서울,반품완료
KK-260329-0466,2026-03-29,07:53,카카오선물하기,향수,캠퍼스 피크닉 오 드 퍼퓸,LB-EDP-006,2,55000,110000,서울,배송중
LB-260329-0287,2026-03-29,07:55,자사몰,룸스프레이,포레스트 던 룸스프레이,LB-RS-003,1,24000,24000,부산,배송완료
KK-260329-0474,2026-03-29,08:02,카카오선물하기,선물세트,룸스프레이&디퓨저 세트,LB-SET-005,1,45000,45000,서울,배송완료
LB-260329-0291,2026-03-29,08:14,자사몰,향수,클라우드 사이 오 드 퍼퓸,LB-EDP-002,1,55000,55000,부산,배송완료
KK-260329-0479,2026-03-29,08:17,카카오선물하기,선물세트,섬유향수&핸드크림 세트,LB-SET-002,2,31800,63600,서울,배송완료
CM-260329-0203,2026-03-29,08:30,29CM,향수,아트 북 오 드 퍼퓸,LB-EDP-009,2,57200,114400,경기,반품완료
KK-260329-0484,2026-03-29,09:13,카카오선물하기,섬유향수,사이 섬유향수,LB-FF-001,2,15800,31600,서울,배송완료
OY-260329-0396,2026-03-29,09:15,올리브영,섬유향수,요이 섬유향수,LB-FF-007,1,15800,15800,경기,배송완료
CM-260329-0199,2026-03-29,09:31,29CM,선물세트,룸스프레이&디퓨저 세트,LB-SET-005,1,43600,43600,경남,배송완료
OY-260329-0398,2026-03-29,09:53,올리브영,향수,캠퍼스 피크닉 오 드 퍼퓸,LB-EDP-006,1,55000,55000,충남,배송완료
OY-260329-0399,2026-03-29,09:56,올리브영,룸스프레이,스틸 웨이브 룸스프레이,LB-RS-001,1,24000,24000,서울,배송완료
MS-260329-0610,2026-03-29,10:13,무신사,핸드크림,티 슬로우 핸드크림,LB-HC-002,1,15200,15200,전남,배송완료
KK-260329-0480,2026-03-29,10:30,카카오선물하기,디퓨저,메이 라일락 디퓨저,LB-DF-004,3,21000,63000,서울,배송완료
MS-260329-0604,2026-03-29,10:35,무신사,핸드크림,플라워 소사이어티 핸드크림,LB-HC-003,1,15200,15200,서울,배송완료
MS-260329-0612,2026-03-29,10:35,무신사,향수,아트 북 오 드 퍼퓸,LB-EDP-009,2,56000,112000,서울,배송중
LB-260329-0284,2026-03-29,10:37,자사몰,핸드크림,티 슬로우 핸드크림,LB-HC-002,1,16000,16000,전남,배송완료
MS-260329-0606,2026-03-29,10:38,무신사,섬유향수,크리미 우드 섬유향수,LB-FF-002,1,15000,15000,경기,반품완료
LB-260329-0281,2026-03-29,10:49,자사몰,선물세트,섬유향수 듀오 세트,LB-SET-001,1,31600,31600,광주,배송완료
MS-260329-0603,2026-03-29,11:15,무신사,섬유향수,요이 섬유향수,LB-FF-007,2,15000,30000,인천,배송완료
KK-260329-0465,2026-03-29,11:23,카카오선물하기,선물세트,섬유향수&디퓨저 세트,LB-SET-004,1,36800,36800,서울,배송완료
LB-260329-0288,2026-03-29,11:30,자사몰,향수,아트 북 오 드 퍼퓸,LB-EDP-009,1,59000,59000,서울,배송완료
MS-260329-0598,2026-03-29,11:34,무신사,섬유향수,크리미 우드 섬유향수,LB-FF-002,2,15000,30000,부산,반품완료
MS-260329-0597,2026-03-29,11:41,무신사,섬유향수,헤베 섬유향수,LB-FF-004,1,15000,15000,강원,배송완료
KK-260329-0468,2026-03-29,11:45,카카오선물하기,룸스프레이,스틸 웨이브 룸스프레이,LB-RS-001,3,24000,72000,서울,배송완료
KK-260329-0481,2026-03-29,11:51,카카오선물하기,향수,클라우드 사이 오 드 퍼퓸,LB-EDP-002,1,55000,55000,서울,반품완료
LB-260329-0279,2026-03-29,11:52,자사몰,향수,클라우드 사이 오 드 퍼퓸,LB-EDP-002,2,55000,110000,충남,배송완료
LB-260329-0283,2026-03-29,11:52,자사몰,핸드크림,플라워 소사이어티 핸드크림,LB-HC-003,1,16000,16000,경기,배송완료
MS-260329-0607,2026-03-29,12:22,무신사,섬유향수,사이 섬유향수,LB-FF-001,1,15000,15000,광주,배송중
OY-260329-0405,2026-03-29,12:40,올리브영,향수,스팀 글로스 오 드 퍼퓸,LB-EDP-005,2,55000,110000,경기,배송완료
OY-260329-0395,2026-03-29,12:41,올리브영,룸스프레이,스틸 웨이브 룸스프레이,LB-RS-001,1,24000,24000,서울,배송완료
OY-260329-0390,2026-03-29,12:46,올리브영,룸스프레이,스틸 웨이브 룸스프레이,LB-RS-001,2,24000,48000,경기,배송중
KK-260329-0476,2026-03-29,13:09,카카오선물하기,선물세트,섬유향수 듀오 세트,LB-SET-001,1,31600,31600,대구,배송완료
LB-260329-0289,2026-03-29,13:34,자사몰,선물세트,섬유향수&핸드크림 세트,LB-SET-002,1,31800,31800,제주,배송완료
MS-260329-0608,2026-03-29,13:44,무신사,핸드크림,티 슬로우 핸드크림,LB-HC-002,2,15200,30400,서울,배송완료
MS-260329-0600,2026-03-29,13:51,무신사,섬유향수,요이 섬유향수,LB-FF-007,2,15000,30000,경기,배송완료
KK-260329-0477,2026-03-29,14:17,카카오선물하기,디퓨저,메이 라일락 디퓨저,LB-DF-004,1,21000,21000,경기,배송완료
LB-260329-0280,2026-03-29,14:37,자사몰,선물세트,아로마 오일 롤온&괄사 세트,LB-SET-003,1,34000,34000,서울,반품완료
LB-260329-0292,2026-03-29,14:39,자사몰,룸스프레이,포레스트 던 룸스프레이,LB-RS-003,1,24000,24000,경기,배송완료
CM-260329-0195,2026-03-29,14:53,29CM,향수,티 슬로우 오 드 퍼퓸,LB-EDP-008,1,53300,53300,광주,배송완료
OY-260329-0392,2026-03-29,15:35,올리브영,섬유향수,칠 섬유향수,LB-FF-003,1,15800,15800,대구,배송완료
CM-260329-0200,2026-03-29,15:42,29CM,향수,티 슬로우 오 드 퍼퓸,LB-EDP-008,1,53300,53300,광주,배송완료
KK-260329-0483,2026-03-29,15:42,카카오선물하기,향수,클라우드 사이 오 드 퍼퓸,LB-EDP-002,3,55000,165000,서울,배송완료
MS-260329-0609,2026-03-29,15:57,무신사,섬유향수,선 드라이 코튼 섬유향수,LB-FF-009,2,15000,30000,전남,교환완료
MS-260329-0605,2026-03-29,16:28,무신사,선물세트,섬유향수&디퓨저 세트,LB-SET-004,1,34900,34900,충남,배송완료
KK-260329-0482,2026-03-29,16:40,카카오선물하기,선물세트,섬유향수&디퓨저 세트,LB-SET-004,1,36800,36800,경기,교환완료
KK-260329-0470,2026-03-29,16:44,카카오선물하기,선물세트,섬유향수 듀오 세트,LB-SET-001,1,31600,31600,경기,배송중
OY-260329-0393,2026-03-29,17:12,올리브영,섬유향수,요이 섬유향수,LB-FF-007,1,15800,15800,울산,배송완료
CM-260329-0202,2026-03-29,17:13,29CM,선물세트,섬유향수&핸드크림 세트,LB-SET-002,1,30800,30800,경북,배송완료
LB-260329-0282,2026-03-29,17:23,자사몰,향수,캠퍼스 피크닉 오 드 퍼퓸,LB-EDP-006,1,55000,55000,부산,배송완료
CM-260329-0194,2026-03-29,17:26,29CM,룸스프레이,스틸 웨이브 룸스프레이,LB-RS-001,1,23200,23200,서울,배송완료
KK-260329-0464,2026-03-29,17:30,카카오선물하기,향수,플라워 소사이어티 오 드 퍼퓸,LB-EDP-007,1,59000,59000,서울,배송완료
MS-260329-0602,2026-03-29,17:56,무신사,선물세트,룸스프레이&디퓨저 세트,LB-SET-005,1,42700,42700,서울,배송완료
MS-260329-0601,2026-03-29,18:04,무신사,섬유향수,민티 섬유향수,LB-FF-008,2,15000,30000,경남,배송완료
LB-260329-0290,2026-03-29,18:13,자사몰,선물세트,룸스프레이&디퓨저 세트,LB-SET-005,1,45000,45000,경기,배송완료
OY-260329-0403,2026-03-29,19:09,올리브영,디퓨저,메이 라일락 디퓨저,LB-DF-004,1,21000,21000,서울,배송완료
OY-260329-0401,2026-03-29,19:28,올리브영,섬유향수,헤베 섬유향수,LB-FF-004,1,15800,15800,대전,배송중
CM-260329-0196,2026-03-29,19:34,29CM,향수,캠퍼스 피크닉 오 드 퍼퓸,LB-EDP-006,1,53300,53300,서울,반품완료
OY-260329-0400,2026-03-29,20:02,올리브영,섬유향수,와일드 가든 섬유향수,LB-FF-006,1,15800,15800,경기,배송완료
CM-260329-0201,2026-03-29,20:06,29CM,섬유향수,헤베 섬유향수,LB-FF-004,2,15300,30600,서울,교환완료
KK-260329-0478,2026-03-29,20:54,카카오선물하기,향수,플라워 소사이어티 오 드 퍼퓸,LB-EDP-007,1,59000,59000,경북,배송완료
MS-260329-0599,2026-03-29,21:39,무신사,섬유향수,선 드라이 섬유향수,LB-FF-005,2,15000,30000,대전,배송완료
CM-260329-0197,2026-03-29,22:23,29CM,향수,플라워 소사이어티 오 드 퍼퓸,LB-EDP-007,3,57200,171600,서울,배송완료
KK-260329-0473,2026-03-29,22:25,카카오선물하기,디퓨저,타이니데스크 콜라보 디퓨저,LB-DF-005,1,37000,37000,인천,배송완료
KK-260329-0475,2026-03-29,22:36,카카오선물하기,선물세트,섬유향수&디퓨저 세트,LB-SET-004,1,36800,36800,서울,배송완료
OY-260329-0402,2026-03-29,23:20,올리브영,섬유향수,사이 섬유향수,LB-FF-001,2,15800,31600,경기,배송완료
KK-260329-0485,2026-03-29,23:21,카카오선물하기,선물세트,아로마 오일 롤온&괄사 세트,LB-SET-003,1,34000,34000,서울,배송완료
LB-260329-0286,2026-03-29,23:35,자사몰,향수,티 슬로우 오 드 퍼퓸,LB-EDP-008,1,55000,55000,경기,배송완료
KK-260329-0467,2026-03-29,23:44,카카오선물하기,향수,스팀 글로스 오 드 퍼퓸,LB-EDP-005,1,55000,55000,서울,배송완료
MS-260330-0622,2026-03-30,00:33,무신사,선물세트,섬유향수 듀오 세트,LB-SET-001,2,30000,60000,경남,배송완료
OY-260330-0411,2026-03-30,05:43,올리브영,룸스프레이,포레스트 던 룸스프레이,LB-RS-003,1,24000,24000,부산,배송완료
LB-260330-0297,2026-03-30,07:16,자사몰,섬유향수,와일드 가든 섬유향수,LB-FF-006,1,15800,15800,전남,배송완료
KK-260330-0497,2026-03-30,07:55,카카오선물하기,디퓨저,메이 라일락 디퓨저,LB-DF-004,2,21000,42000,광주,배송완료
KK-260330-0499,2026-03-30,08:13,카카오선물하기,룸스프레이,포레스트 던 룸스프레이,LB-RS-003,1,24000,24000,경남,배송완료
MS-260330-0616,2026-03-30,08:49,무신사,룸스프레이,포레스트 던 룸스프레이,LB-RS-003,1,22800,22800,서울,배송완료
KK-260330-0501,2026-03-30,08:53,카카오선물하기,선물세트,섬유향수&핸드크림 세트,LB-SET-002,2,31800,63600,대전,배송완료
OY-260330-0409,2026-03-30,09:15,올리브영,디퓨저,와일드 가든 디퓨저,LB-DF-003,1,21000,21000,충북,배송완료
MS-260330-0627,2026-03-30,09:17,무신사,섬유향수,크리미 우드 섬유향수,LB-FF-002,1,15000,15000,경기,배송완료
MS-260330-0618,2026-03-30,09:33,무신사,선물세트,섬유향수&핸드크림 세트,LB-SET-002,1,30200,30200,서울,배송완료
KK-260330-0498,2026-03-30,09:36,카카오선물하기,디퓨저,메이 라일락 디퓨저,LB-DF-004,1,21000,21000,서울,반품완료
KK-260330-0489,2026-03-30,09:48,카카오선물하기,선물세트,아로마 오일 롤온&괄사 세트,LB-SET-003,1,34000,34000,경기,배송완료
MS-260330-0613,2026-03-30,10:09,무신사,섬유향수,요이 섬유향수,LB-FF-007,1,15000,15000,대전,배송중
MS-260330-0621,2026-03-30,10:11,무신사,섬유향수,와일드 가든 섬유향수,LB-FF-006,2,15000,30000,광주,배송완료
OY-260330-0406,2026-03-30,10:26,올리브영,향수,티 슬로우 오 드 퍼퓸,LB-EDP-008,1,55000,55000,인천,교환완료
MS-260330-0628,2026-03-30,10:57,무신사,핸드크림,티 슬로우 핸드크림,LB-HC-002,2,15200,30400,서울,배송완료
OY-260330-0418,2026-03-30,11:06,올리브영,디퓨저,타이니데스크 콜라보 디퓨저,LB-DF-005,1,37000,37000,서울,배송중
MS-260330-0619,2026-03-30,11:26,무신사,향수,스노우 사이 오 드 퍼퓸,LB-EDP-001,1,52200,52200,서울,배송완료
OY-260330-0410,2026-03-30,11:46,올리브영,디퓨저,탠저린 블랙 디퓨저,LB-DF-002,2,21000,42000,경남,배송완료
MS-260330-0615,2026-03-30,12:43,무신사,섬유향수,크리미 우드 섬유향수,LB-FF-002,1,15000,15000,서울,배송완료
MS-260330-0617,2026-03-30,13:19,무신사,섬유향수,사이 섬유향수,LB-FF-001,1,15000,15000,경기,배송완료
CM-260330-0204,2026-03-30,13:26,29CM,섬유향수,요이 섬유향수,LB-FF-007,1,15300,15300,경남,배송완료
KK-260330-0494,2026-03-30,13:44,카카오선물하기,선물세트,섬유향수 듀오 세트,LB-SET-001,1,31600,31600,경기,배송완료
LB-260330-0294,2026-03-30,14:00,자사몰,선물세트,섬유향수&디퓨저 세트,LB-SET-004,1,36800,36800,서울,배송완료
MS-260330-0624,2026-03-30,14:09,무신사,섬유향수,민티 섬유향수,LB-FF-008,1,15000,15000,경기,배송완료
KK-260330-0493,2026-03-30,14:48,카카오선물하기,선물세트,섬유향수 듀오 세트,LB-SET-001,1,31600,31600,경남,배송완료
LB-260330-0300,2026-03-30,14:55,자사몰,섬유향수,칠 섬유향수,LB-FF-003,2,15800,31600,인천,배송완료
MS-260330-0625,2026-03-30,15:03,무신사,섬유향수,요이 섬유향수,LB-FF-007,1,15000,15000,경기,배송완료
MS-260330-0620,2026-03-30,15:21,무신사,섬유향수,헤베 섬유향수,LB-FF-004,1,15000,15000,세종,교환완료
MS-260330-0623,2026-03-30,15:26,무신사,섬유향수,선 드라이 코튼 섬유향수,LB-FF-009,2,15000,30000,서울,배송완료
KK-260330-0503,2026-03-30,15:27,카카오선물하기,향수,그린 사운즈 오 드 퍼퓸,LB-EDP-003,2,59000,118000,경기,배송중
OY-260330-0416,2026-03-30,16:04,올리브영,향수,캠퍼스 피크닉 오 드 퍼퓸,LB-EDP-006,3,55000,165000,대전,배송완료
OY-260330-0412,2026-03-30,16:12,올리브영,디퓨저,포레스트 던 디퓨저,LB-DF-001,1,21000,21000,서울,배송완료
KK-260330-0500,2026-03-30,16:51,카카오선물하기,선물세트,룸스프레이&디퓨저 세트,LB-SET-005,1,45000,45000,경기,반품완료
MS-260330-0629,2026-03-30,17:04,무신사,향수,스팀 글로스 오 드 퍼퓸,LB-EDP-005,1,52200,52200,강원,배송완료
OY-260330-0420,2026-03-30,17:09,올리브영,핸드크림,바질 인스파이어 핸드크림,LB-HC-001,1,16000,16000,광주,배송중
OY-260330-0413,2026-03-30,17:14,올리브영,섬유향수,헤베 섬유향수,LB-FF-004,1,15800,15800,서울,배송완료
KK-260330-0495,2026-03-30,17:25,카카오선물하기,선물세트,섬유향수&디퓨저 세트,LB-SET-004,2,36800,73600,경기,배송완료
KK-260330-0504,2026-03-30,17:27,카카오선물하기,선물세트,섬유향수&디퓨저 세트,LB-SET-004,1,36800,36800,부산,배송완료
OY-260330-0415,2026-03-30,17:28,올리브영,디퓨저,포레스트 던 디퓨저,LB-DF-001,1,21000,21000,부산,배송완료
KK-260330-0506,2026-03-30,17:32,카카오선물하기,섬유향수,헤베 섬유향수,LB-FF-004,1,15800,15800,경기,배송완료
LB-260330-0298,2026-03-30,17:49,자사몰,섬유향수,사이 섬유향수,LB-FF-001,2,15800,31600,대전,배송완료
MS-260330-0626,2026-03-30,17:57,무신사,디퓨저,타이니데스크 콜라보 디퓨저,LB-DF-005,2,35100,70200,경북,배송완료
KK-260330-0505,2026-03-30,17:59,카카오선물하기,디퓨저,메이 라일락 디퓨저,LB-DF-004,1,21000,21000,울산,배송완료
OY-260330-0408,2026-03-30,18:12,올리브영,핸드크림,플라워 소사이어티 핸드크림,LB-HC-003,1,16000,16000,경기,배송완료
KK-260330-0490,2026-03-30,18:23,카카오선물하기,향수,플라워 소사이어티 오 드 퍼퓸,LB-EDP-007,2,59000,118000,경기,반품완료
