date,client_name,industry,platform,campaign_type,campaign_name,impressions,clicks,spend_krw,conversions,revenue_krw,CTR,CPC_krw,CPM_krw,CVR,CPA_krw,ROAS
2026-03-27,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 첫주문_할인,110062,292,68670,4,204211,0.27,235,624,1.37,17168,297
2026-03-28,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 첫주문_할인,77261,224,61511,4,196176,0.29,275,796,1.79,15378,319
2026-03-29,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 첫주문_할인,113795,281,68496,4,170763,0.25,244,602,1.42,17124,249
2026-03-30,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 첫주문_할인,66927,186,53910,2,147698,0.28,290,806,1.08,26955,274
2026-03-31,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 첫주문_할인,89219,219,69199,3,193062,0.25,316,776,1.37,23066,279
2026-03-01,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 앱설치_리워드,69670,175,50614,3,160267,0.25,289,726,1.71,16871,317
2026-03-02,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 앱설치_리워드,76171,189,52048,2,175535,0.25,275,683,1.06,26024,337
2026-03-03,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 앱설치_리워드,75489,178,44184,2,125547,0.24,248,585,1.12,22092,284
2026-03-04,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 앱설치_리워드,81833,177,50658,3,149263,0.22,286,619,1.69,16886,295
2026-03-05,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 앱설치_리워드,79449,170,39060,3,110788,0.21,230,492,1.76,13020,284
2026-03-06,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 앱설치_리워드,71232,155,46775,2,143593,0.22,302,657,1.29,23387,307
2026-03-07,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 앱설치_리워드,84073,225,60431,3,165333,0.27,269,719,1.33,20144,274
2026-03-08,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 앱설치_리워드,96143,300,63382,4,209219,0.31,211,659,1.33,15846,330
2026-03-09,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 앱설치_리워드,68136,160,46002,3,145251,0.23,288,675,1.88,15334,316
2026-03-10,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 앱설치_리워드,85285,220,53861,4,156673,0.26,245,632,1.82,13465,291
2026-03-11,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 앱설치_리워드,84510,217,48690,3,153205,0.26,224,576,1.38,16230,315
2026-03-12,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 앱설치_리워드,71231,167,43802,2,112112,0.23,262,615,1.2,21901,256
2026-03-13,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 앱설치_리워드,72649,170,38605,2,103950,0.23,227,531,1.18,19303,269
2026-03-14,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 앱설치_리워드,80863,228,52085,4,149023,0.28,228,644,1.75,13021,286
2026-03-15,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 앱설치_리워드,63215,191,57874,3,188529,0.3,303,916,1.57,19291,326
2026-03-16,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 앱설치_리워드,71151,175,53543,2,161036,0.25,306,753,1.14,26771,301
2026-03-17,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 앱설치_리워드,98852,242,53526,4,157261,0.24,221,541,1.65,13382,294
2026-03-18,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 앱설치_리워드,58924,148,37258,2,103396,0.25,252,632,1.35,18629,278
2026-03-19,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 앱설치_리워드,86326,187,39928,2,117583,0.22,214,463,1.07,19964,294
2026-03-20,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 앱설치_리워드,50080,130,37279,1,123243,0.26,287,744,0.77,37279,331
2026-03-21,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 앱설치_리워드,65750,206,62093,3,212129,0.31,301,944,1.46,20698,342
2026-03-22,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 앱설치_리워드,74729,221,58169,4,207428,0.3,263,778,1.81,14542,357
2026-03-23,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 앱설치_리워드,92803,205,45022,4,150780,0.22,220,485,1.95,11256,335
2026-03-24,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 앱설치_리워드,74774,194,50214,3,165798,0.26,259,672,1.55,16738,330
2026-03-25,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 앱설치_리워드,57896,160,46119,3,152292,0.28,288,797,1.88,15373,330
2026-03-26,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 앱설치_리워드,101405,226,53215,4,141220,0.22,235,525,1.77,13304,265
2026-03-27,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 앱설치_리워드,87654,220,52958,4,149165,0.25,241,604,1.82,13240,282
2026-03-28,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 앱설치_리워드,71245,201,51602,3,134985,0.28,257,724,1.49,17201,262
2026-03-29,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 앱설치_리워드,103456,257,59457,4,183497,0.25,231,575,1.56,14864,309
2026-03-30,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 앱설치_리워드,47885,132,38497,2,82990,0.28,292,804,1.52,19249,216
2026-03-31,딜리버리킹,O2O/배달,Naver GFA,DA,[딜리버리킹] 앱설치_리워드,85409,223,47727,3,107607,0.26,214,559,1.35,15909,225
2026-03-01,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 봄시즌_신규가맹점,79203,421,171165,17,909358,0.53,407,2161,4.04,10069,531
2026-03-02,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 봄시즌_신규가맹점,70008,282,124770,9,519370,0.4,442,1782,3.19,13863,416
2026-03-03,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 봄시즌_신규가맹점,75054,373,151531,12,516728,0.5,406,2019,3.22,12628,341
2026-03-04,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 봄시즌_신규가맹점,61193,293,105188,8,530048,0.48,359,1719,2.73,13149,504
2026-03-05,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 봄시즌_신규가맹점,90386,389,143646,10,758320,0.43,369,1589,2.57,14365,528
2026-03-06,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 봄시즌_신규가맹점,97658,411,136037,15,655705,0.42,331,1393,3.65,9069,482
2026-03-07,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 봄시즌_신규가맹점,85663,427,151461,13,931555,0.5,355,1768,3.04,11651,615
2026-03-08,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 봄시즌_신규가맹점,64744,351,152814,13,650187,0.54,435,2360,3.7,11755,425
2026-03-09,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 봄시즌_신규가맹점,60881,309,135917,10,533161,0.51,440,2233,3.24,13592,392
2026-03-10,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 봄시즌_신규가맹점,88927,370,134364,10,624250,0.42,363,1511,2.7,13436,465
2026-03-11,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 봄시즌_신규가맹점,65697,279,104287,7,346811,0.42,374,1587,2.51,14898,333
2026-03-12,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 봄시즌_신규가맹점,102560,412,131842,15,538211,0.4,320,1286,3.64,8789,408
2026-03-13,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 봄시즌_신규가맹점,75446,330,142098,10,508018,0.44,431,1883,3.03,14210,358
2026-03-14,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 봄시즌_신규가맹점,67230,411,161050,14,901109,0.61,392,2396,3.41,11504,560
2026-03-15,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 봄시즌_신규가맹점,73615,394,149952,16,621218,0.54,381,2037,4.06,9372,414
2026-03-16,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 봄시즌_신규가맹점,59663,308,116278,10,497597,0.52,378,1949,3.25,11628,428
2026-03-17,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 봄시즌_신규가맹점,76933,359,132610,9,525104,0.47,369,1724,2.51,14734,396
2026-03-18,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 봄시즌_신규가맹점,57399,265,114009,9,558014,0.46,430,1986,3.4,12668,489
2026-03-19,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 봄시즌_신규가맹점,62357,289,121386,10,667243,0.46,420,1947,3.46,12139,550
2026-03-20,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 봄시즌_신규가맹점,90159,358,147920,10,722348,0.4,413,1641,2.79,14792,488
2026-03-21,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 봄시즌_신규가맹점,81225,481,171370,14,760695,0.59,356,2110,2.91,12241,444
2026-03-22,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 봄시즌_신규가맹점,96645,475,151349,19,582767,0.49,319,1566,4.0,7966,385
2026-03-23,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 봄시즌_신규가맹점,59987,252,111492,7,403402,0.42,442,1859,2.78,15927,362
2026-03-24,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 봄시즌_신규가맹점,80627,343,109381,8,407460,0.43,319,1357,2.33,13673,373
2026-03-25,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 봄시즌_신규가맹점,83210,382,117854,11,405300,0.46,309,1416,2.88,10714,344
2026-03-26,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 봄시즌_신규가맹점,74175,375,141869,13,709244,0.51,378,1913,3.47,10913,500
2026-03-27,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 봄시즌_신규가맹점,69865,318,109495,11,513209,0.46,344,1567,3.46,9954,469
2026-03-28,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 봄시즌_신규가맹점,60564,335,150781,14,748352,0.55,450,2490,4.18,10770,496
2026-03-29,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 봄시즌_신규가맹점,104591,473,151045,15,770771,0.45,319,1444,3.17,10070,510
2026-03-30,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 봄시즌_신규가맹점,73205,363,154208,12,820705,0.5,425,2107,3.31,12851,532
2026-03-31,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 봄시즌_신규가맹점,65980,301,135227,10,606424,0.46,449,2050,3.32,13523,448
2026-03-01,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 화이트데이_특별배달,61222,362,142337,14,877354,0.59,393,2325,3.87,10167,616
2026-03-02,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 화이트데이_특별배달,48391,210,107690,7,651857,0.43,513,2225,3.33,15384,605
2026-03-03,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 화이트데이_특별배달,53858,225,92243,7,504066,0.42,410,1713,3.11,13178,546
2026-03-04,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 화이트데이_특별배달,42289,203,93141,8,367275,0.48,459,2202,3.94,11643,394
2026-03-05,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 화이트데이_특별배달,63300,273,118595,10,564530,0.43,434,1874,3.66,11859,476
2026-03-06,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 화이트데이_특별배달,73724,289,118917,8,656709,0.39,411,1613,2.77,14865,552
2026-03-07,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 화이트데이_특별배달,40315,211,104636,9,702495,0.52,496,2595,4.27,11626,671
2026-03-08,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 화이트데이_특별배달,54799,276,112009,12,529819,0.5,406,2044,4.35,9334,473
2026-03-09,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 화이트데이_특별배달,64699,280,110970,8,557438,0.43,396,1715,2.86,13871,502
2026-03-10,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 화이트데이_특별배달,42301,199,90427,6,374259,0.47,454,2138,3.02,15071,414
2026-03-11,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 화이트데이_특별배달,60739,247,111662,8,530074,0.41,452,1838,3.24,13958,475
2026-03-12,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 화이트데이_특별배달,42780,209,104808,8,545379,0.49,501,2450,3.83,13101,520
2026-03-13,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 화이트데이_특별배달,63198,246,107450,10,479033,0.39,437,1700,4.07,10745,446
2026-03-14,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 화이트데이_특별배달,42784,227,111114,10,655074,0.53,489,2597,4.41,11111,590
2026-03-15,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 화이트데이_특별배달,58952,341,139876,14,928914,0.58,410,2373,4.11,9991,664
2026-03-16,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 화이트데이_특별배달,60878,251,101873,10,594154,0.41,406,1673,3.98,10187,583
2026-03-17,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 화이트데이_특별배달,48173,240,89533,8,520750,0.5,373,1859,3.33,11192,582
2026-03-18,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 화이트데이_특별배달,52226,260,126910,8,616071,0.5,488,2430,3.08,15864,485
2026-03-19,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 화이트데이_특별배달,75912,331,119175,11,635660,0.44,360,1570,3.32,10834,533
2026-03-20,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 화이트데이_특별배달,57317,273,98359,10,413155,0.48,360,1716,3.66,9836,420
2026-03-21,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 화이트데이_특별배달,59933,291,110973,14,742033,0.49,381,1852,4.81,7927,669
2026-03-22,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 화이트데이_특별배달,44557,244,123226,10,681644,0.55,505,2766,4.1,12323,553
2026-03-23,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 화이트데이_특별배달,61125,266,121964,8,517433,0.44,459,1995,3.01,15246,424
2026-03-24,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 화이트데이_특별배달,75094,325,119552,14,605948,0.43,368,1592,4.31,8539,507
2026-03-25,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 화이트데이_특별배달,65000,294,130469,10,514926,0.45,444,2007,3.4,13047,395
2026-03-26,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 화이트데이_특별배달,60593,233,121818,8,621413,0.38,523,2010,3.43,15227,510
2026-03-27,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 화이트데이_특별배달,43186,223,105737,6,635243,0.52,474,2448,2.69,17623,601
2026-03-28,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 화이트데이_특별배달,41461,243,110271,10,733292,0.59,454,2660,4.12,11027,665
2026-03-29,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 화이트데이_특별배달,40853,208,102188,10,567441,0.51,491,2501,4.81,10219,555
2026-03-30,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 화이트데이_특별배달,53645,264,99869,8,563566,0.49,378,1862,3.03,12484,564
2026-03-31,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 화이트데이_특별배달,78874,358,128836,11,736566,0.45,360,1633,3.07,11712,572
2026-03-01,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 첫주문_할인,55719,275,83861,9,360108,0.49,305,1505,3.27,9318,429
2026-03-02,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 첫주문_할인,63196,289,80979,9,342409,0.46,280,1281,3.11,8998,423
2026-03-03,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 첫주문_할인,49568,224,69680,5,223974,0.45,311,1406,2.23,13936,321
2026-03-04,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 첫주문_할인,44176,199,75240,6,277395,0.45,378,1703,3.02,12540,369
2026-03-05,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 첫주문_할인,51431,200,80974,6,309313,0.39,405,1574,3.0,13496,382
2026-03-06,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 첫주문_할인,44416,209,67826,5,221003,0.47,325,1527,2.39,13565,326
2026-03-07,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 첫주문_할인,41122,188,74323,7,279939,0.46,395,1807,3.72,10618,377
2026-03-08,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 첫주문_할인,48982,274,91784,9,467408,0.56,335,1874,3.28,10198,509
2026-03-09,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 첫주문_할인,51039,238,87586,7,274847,0.47,368,1716,2.94,12512,314
2026-03-10,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 첫주문_할인,38916,189,71736,4,254738,0.49,380,1843,2.12,17934,355
2026-03-11,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 첫주문_할인,46148,207,77712,4,364302,0.45,375,1684,1.93,19428,469
2026-03-12,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 첫주문_할인,56732,230,75169,5,293908,0.41,327,1325,2.17,15034,391
2026-03-13,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 첫주문_할인,56052,219,79851,7,333084,0.39,365,1425,3.2,11407,417
2026-03-14,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 첫주문_할인,58743,285,87781,9,463919,0.49,308,1494,3.16,9753,528
2026-03-15,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 첫주문_할인,34105,192,68788,5,347590,0.56,358,2017,2.6,13758,505
2026-03-16,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 첫주문_할인,53561,250,73638,6,342311,0.47,295,1375,2.4,12273,465
2026-03-17,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 첫주문_할인,61608,307,84760,10,383956,0.5,276,1376,3.26,8476,453
2026-03-18,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 첫주문_할인,48847,234,80618,6,315124,0.48,345,1650,2.56,13436,391
2026-03-19,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 첫주문_할인,34055,169,67270,4,222736,0.5,398,1975,2.37,16818,331
2026-03-20,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 첫주문_할인,32453,166,66314,4,253084,0.51,399,2043,2.41,16579,382
2026-03-21,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 첫주문_할인,60426,316,95605,9,340897,0.52,303,1582,2.85,10623,357
2026-03-22,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 첫주문_할인,52798,290,88057,9,303882,0.55,304,1668,3.1,9784,345
2026-03-23,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 첫주문_할인,42604,209,79027,6,272409,0.49,378,1855,2.87,13171,345
2026-03-24,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 첫주문_할인,58316,259,76365,7,326761,0.44,295,1310,2.7,10909,428
2026-03-25,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 첫주문_할인,45822,225,84555,6,322379,0.49,376,1845,2.67,14093,381
2026-03-26,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 첫주문_할인,54780,221,76088,7,330023,0.4,344,1389,3.17,10870,434
2026-03-27,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 첫주문_할인,34826,148,60631,4,196021,0.42,410,1741,2.7,15158,323
2026-03-28,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 첫주문_할인,52781,269,83882,7,358474,0.51,312,1589,2.6,11983,427
2026-03-29,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 첫주문_할인,43577,241,68897,8,352615,0.55,286,1581,3.32,8612,512
2026-03-30,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 첫주문_할인,54221,227,70057,7,323430,0.42,309,1292,3.08,10008,462
2026-03-31,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 첫주문_할인,54145,219,77923,5,319068,0.4,356,1439,2.28,15585,409
2026-03-01,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 앱설치_리워드,23277,138,53367,4,229528,0.59,387,2293,2.9,13342,430
2026-03-02,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 앱설치_리워드,28436,145,52776,4,245090,0.51,364,1856,2.76,13194,464
2026-03-03,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 앱설치_리워드,43683,170,55538,4,251760,0.39,327,1271,2.35,13885,453
2026-03-04,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 앱설치_리워드,35316,174,47831,3,154740,0.49,275,1354,1.72,15944,324
2026-03-05,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 앱설치_리워드,51273,244,63744,6,230530,0.48,261,1243,2.46,10624,362
2026-03-06,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 앱설치_리워드,27490,124,46658,3,189461,0.45,376,1697,2.42,15553,406
2026-03-07,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 앱설치_리워드,34789,179,64910,5,210947,0.51,363,1866,2.79,12982,325
2026-03-08,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 앱설치_리워드,35762,178,52870,6,203376,0.5,297,1478,3.37,8812,385
2026-03-09,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 앱설치_리워드,48560,222,64368,7,258777,0.46,290,1326,3.15,9195,402
2026-03-10,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 앱설치_리워드,47851,216,58276,4,216053,0.45,270,1218,1.85,14569,371
2026-03-11,딜리버리킹,O2O/배달,Kakao,DA,[딜리버리킹] 앱설치_리워드,30115,150,53421,4,169325,0.5,356,1774,2.67,13355,317
